user_id,week_start_date,sessions,avg_session_time,engagement_score,last_active_date
U0132,15-09-2025,3,4.59,13.77,15-09-2025
U0132,22-09-2025,7,4.91,34.37,26-09-2025
U0132,29-09-2025,6,7.66,,05-10-2025
U0132,06-10-2025,3,6.73,20.19,08-10-2025
U0133,11-08-2025,2,11.27,22.54,14-08-2025
U0133,18-08-2025,0,3.37,0,
U0133,25-08-2025,6,10.64,63.84,28-08-2025
U0133,01-09-2025,7,8.1,56.7,07-09-2025
U0133,08-09-2025,5,4.21,21.05,
U0133,15-09-2025,1,8.87,8.87,16-09-2025
U0133,22-09-2025,1,4.23,4.23,
U0133,29-09-2025,3,9.27,27.81,04-10-2025
U0133,06-10-2025,4,7.84,31.36,07-10-2025
U0134,08-09-2025,5,6.94,34.7,11-09-2025
U0134,15-09-2025,,3.27,,
U0134,22-09-2025,5,10.97,54.85,22-09-2025
U0134,29-09-2025,6,9.27,55.62,05-10-2025
U0134,06-10-2025,1,7.02,7.02,08-10-2025
U0135,18-08-2025,10,7.05,70.5,21-08-2025
U0135,25-08-2025,3,10.06,30.18,29-08-2025
U0135,01-09-2025,,11.01,,
U0135,08-09-2025,7,7.54,52.78,14-09-2025
U0135,15-09-2025,9,6.73,60.57,15-09-2025
U0135,22-09-2025,6,17.57,105.42,24-09-2025
U0135,29-09-2025,4,3.51,14.04,03-10-2025
U0135,06-10-2025,5,5.8,29,09-10-2025
U0136,14-07-2025,7,8.87,,20-07-2025
U0136,21-07-2025,5,11.32,56.6,24-07-2025
U0136,28-07-2025,4,4.82,19.28,01-08-2025
U0136,04-08-2025,6,15,90,05-08-2025
U0136,11-08-2025,7,7.21,50.47,11-08-2025
U0136,18-08-2025,0,11.41,0,
U0136,25-08-2025,9,6.73,60.57,29-08-2025
U0136,01-09-2025,0,11.69,0,
U0136,08-09-2025,10,12.82,128.2,10-09-2025
U0136,15-09-2025,0,1.89,0,
U0137,04-08-2025,4,3.47,13.88,04-08-2025
U0137,11-08-2025,3,5.67,17.01,13-08-2025
U0137,18-08-2025,3,9.78,29.34,19-08-2025
U0137,25-08-2025,4,6.99,27.96,29-08-2025
U0137,01-09-2025,3,8.83,26.49,03-09-2025
U0137,08-09-2025,2,9.96,19.92,10-09-2025
U0137,15-09-2025,0,10.24,0,
U0137,22-09-2025,5,9.65,48.25,25-09-2025
U0137,29-09-2025,0,,,03-10-2025
U0137,06-10-2025,5,9.49,47.45,12-10-2025
U0138,14-07-2025,8,11.72,93.76,20-07-2025
U0138,21-07-2025,3,3.89,11.67,27-07-2025
U0138,28-07-2025,0,8.77,0,
U0138,04-08-2025,3,5.16,15.48,08-08-2025
U0138,11-08-2025,3,15.75,47.25,16-08-2025
U0138,18-08-2025,3,7.33,21.99,18-08-2025
U0138,25-08-2025,1,8.7,8.7,25-08-2025
U0138,01-09-2025,3,4.09,12.27,07-09-2025
U0138,08-09-2025,6,5.92,35.52,08-09-2025
U0138,15-09-2025,5,7.39,36.95,19-09-2025
U0139,21-07-2025,0,9.54,0,27-07-2025
U0139,28-07-2025,1,10.32,,03-08-2025
U0139,04-08-2025,6,,,09-08-2025
U0139,11-08-2025,1,15.1,15.1,16-08-2025
U0139,18-08-2025,3,5.76,17.28,24-08-2025
U0139,25-08-2025,6,5.89,35.34,
U0139,01-09-2025,2,3.66,7.32,06-09-2025
U0139,08-09-2025,1,7.08,7.08,13-09-2025
U0139,15-09-2025,0,,,
U0139,22-09-2025,6,10.22,61.32,25-09-2025
U0140,18-08-2025,3,8.53,25.59,22-08-2025
U0140,25-08-2025,5,6.04,30.2,28-08-2025
U0140,01-09-2025,1,9.95,9.95,07-09-2025
U0140,08-09-2025,6,6.36,38.16,13-09-2025
U0140,15-09-2025,2,7.76,15.52,16-09-2025
U0140,22-09-2025,4,,,23-09-2025
U0140,29-09-2025,1,12.8,12.8,03-10-2025
U0140,06-10-2025,1,,,09-10-2025
U0141,04-08-2025,6,6.09,36.54,07-08-2025
U0141,11-08-2025,4,12.75,51,12-08-2025
U0141,18-08-2025,,8.13,,
U0141,25-08-2025,4,6.59,26.36,28-08-2025
U0141,01-09-2025,4,3.89,15.56,07-09-2025
U0141,08-09-2025,,9.9,,
U0141,15-09-2025,5,14.38,71.9,
U0141,22-09-2025,7,2.69,18.83,27-09-2025
U0141,29-09-2025,1,,,05-10-2025
U0141,06-10-2025,7,9.93,69.51,11-10-2025
U0142,25-08-2025,4,5.02,20.08,28-08-2025
U0142,01-09-2025,7,11.88,83.16,01-09-2025
U0142,08-09-2025,1,8.52,8.52,10-09-2025
U0142,15-09-2025,4,9.72,38.88,18-09-2025
U0142,22-09-2025,4,8.38,33.52,23-09-2025
U0142,29-09-2025,5,10.53,52.65,01-10-2025
U0142,06-10-2025,2,8.99,17.98,09-10-2025
U0143,04-08-2025,1,6.54,6.54,09-08-2025
U0143,11-08-2025,1,9.34,9.34,16-08-2025
U0143,18-08-2025,6,5.25,31.5,20-08-2025
U0143,25-08-2025,2,,,26-08-2025
U0143,01-09-2025,0,7.94,0,04-09-2025
U0143,08-09-2025,1,11.36,11.36,10-09-2025
U0143,15-09-2025,4,4.08,16.32,18-09-2025
U0143,22-09-2025,6,4.65,27.9,24-09-2025
U0143,29-09-2025,4,8.31,33.24,29-09-2025
U0143,06-10-2025,0,10.83,0,
U0144,14-07-2025,5,5.21,26.05,15-07-2025
U0144,21-07-2025,4,6.57,26.28,24-07-2025
U0144,28-07-2025,4,4.22,16.88,03-08-2025
U0144,04-08-2025,6,6.88,41.28,07-08-2025
U0144,11-08-2025,2,11.03,22.06,11-08-2025
U0144,18-08-2025,6,8.66,,23-08-2025
U0144,25-08-2025,3,8.03,24.09,25-08-2025
U0144,01-09-2025,8,12.33,98.64,05-09-2025
U0144,08-09-2025,,7.46,,
U0144,15-09-2025,5,5.14,25.7,19-09-2025
U0145,04-08-2025,2,9.03,18.06,09-08-2025
U0145,11-08-2025,4,3.44,13.76,12-08-2025
U0145,18-08-2025,6,3.03,18.18,20-08-2025
U0145,25-08-2025,3,9.71,29.13,28-08-2025
U0145,01-09-2025,0,11.62,0,03-09-2025
U0145,08-09-2025,5,1.22,6.1,
U0145,15-09-2025,5,7.21,36.05,16-09-2025
U0145,22-09-2025,9,5.99,53.91,
U0145,29-09-2025,5,8.57,42.85,03-10-2025
U0145,06-10-2025,1,10.53,10.53,12-10-2025
U0146,15-09-2025,0,12.17,0,
U0146,22-09-2025,5,10.14,50.7,23-09-2025
U0146,29-09-2025,7,8.44,59.08,01-10-2025
U0146,06-10-2025,10,9.09,90.9,06-10-2025
U0147,08-09-2025,5,6.27,31.35,10-09-2025
U0147,15-09-2025,0,7.96,0,
U0147,22-09-2025,6,9.98,59.88,28-09-2025
U0147,29-09-2025,1,9.23,9.23,03-10-2025
U0147,06-10-2025,3,,,07-10-2025
U0148,25-08-2025,3,9.38,28.14,26-08-2025
U0148,01-09-2025,0,9.06,0,07-09-2025
U0148,08-09-2025,2,10.55,21.1,08-09-2025
U0148,15-09-2025,,10.21,,18-09-2025
U0148,22-09-2025,6,8.79,52.74,
U0148,29-09-2025,1,9.97,9.97,02-10-2025
U0148,06-10-2025,5,9.43,47.15,09-10-2025
U0149,04-08-2025,4,9.34,37.36,10-08-2025
U0149,11-08-2025,1,6.57,6.57,16-08-2025
U0149,18-08-2025,3,4.97,14.91,18-08-2025
U0149,25-08-2025,9,10.04,90.36,31-08-2025
U0149,01-09-2025,1,4.42,4.42,05-09-2025
U0149,08-09-2025,2,3.01,6.02,12-09-2025
U0149,15-09-2025,0,11.18,0,
U0149,22-09-2025,5,6.67,33.35,27-09-2025
U0149,29-09-2025,10,7.89,78.9,05-10-2025
U0149,06-10-2025,1,3.72,3.72,12-10-2025
U0150,14-07-2025,8,5.19,41.52,14-07-2025
U0150,21-07-2025,0,8.06,0,
U0150,28-07-2025,0,7.36,0,
U0150,04-08-2025,,5.74,,
U0150,11-08-2025,7,7.54,52.78,16-08-2025
U0150,18-08-2025,2,9.47,18.94,22-08-2025
U0150,25-08-2025,6,8.11,48.66,26-08-2025
U0150,01-09-2025,5,4.64,23.2,05-09-2025
U0150,08-09-2025,4,10.84,43.36,
U0150,15-09-2025,5,7.79,38.95,16-09-2025
U0151,25-08-2025,2,9.44,18.88,25-08-2025
U0151,01-09-2025,0,5.65,0,
U0151,08-09-2025,2,13.51,27.02,11-09-2025
U0151,15-09-2025,8,7.01,56.08,21-09-2025
U0151,22-09-2025,4,9.97,39.88,28-09-2025
U0151,29-09-2025,3,7.21,21.63,05-10-2025
U0151,06-10-2025,5,12.56,62.8,07-10-2025
U0152,01-09-2025,6,2.84,17.04,05-09-2025
U0152,08-09-2025,0,11.63,0,14-09-2025
U0152,15-09-2025,4,4.94,19.76,17-09-2025
U0152,22-09-2025,2,8.68,17.36,
U0152,29-09-2025,7,,,30-09-2025
U0152,06-10-2025,0,11.48,0,
U0153,01-09-2025,6,6.58,,
U0153,08-09-2025,2,6.78,13.56,09-09-2025
U0153,15-09-2025,7,9.65,67.55,19-09-2025
U0153,22-09-2025,6,14.31,85.86,26-09-2025
U0153,29-09-2025,1,5.69,5.69,02-10-2025
U0153,06-10-2025,3,13.66,40.98,08-10-2025
U0154,14-07-2025,7,6.54,45.78,16-07-2025
U0154,21-07-2025,7,5.69,39.83,24-07-2025
U0154,28-07-2025,1,10.53,10.53,02-08-2025
U0154,04-08-2025,8,6.53,52.24,10-08-2025
U0154,11-08-2025,6,6.36,38.16,11-08-2025
U0154,18-08-2025,7,2.55,17.85,19-08-2025
U0154,25-08-2025,0,7.83,0,
U0154,01-09-2025,0,5.35,0,
U0154,08-09-2025,1,5.57,5.57,12-09-2025
U0154,15-09-2025,2,12.41,24.82,15-09-2025
U0155,28-07-2025,0,11.32,0,
U0155,04-08-2025,7,8.14,56.98,07-08-2025
U0155,11-08-2025,4,11.83,47.32,17-08-2025
U0155,18-08-2025,0,5.39,0,
U0155,25-08-2025,5,6.41,32.05,27-08-2025
U0155,01-09-2025,5,7.89,39.45,05-09-2025
U0155,08-09-2025,1,9.19,9.19,13-09-2025
U0155,15-09-2025,0,11.87,0,
U0155,22-09-2025,7,4.39,30.73,22-09-2025
U0155,29-09-2025,0,6.73,0,
U0156,08-09-2025,6,5.4,32.4,10-09-2025
U0156,15-09-2025,2,5.46,,19-09-2025
U0156,22-09-2025,0,6.43,0,
U0156,29-09-2025,1,4.55,4.55,
U0156,06-10-2025,6,10.78,64.68,10-10-2025
U0157,25-08-2025,0,13.02,0,28-08-2025
U0157,01-09-2025,5,11.43,57.15,07-09-2025
U0157,08-09-2025,2,7.2,14.4,14-09-2025
U0157,15-09-2025,7,7.34,51.38,18-09-2025
U0157,22-09-2025,3,5.24,15.72,27-09-2025
U0157,29-09-2025,0,7.68,0,01-10-2025
U0157,06-10-2025,7,13.04,91.28,11-10-2025
U0158,21-07-2025,3,9.16,27.48,27-07-2025
U0158,28-07-2025,5,9.3,46.5,03-08-2025
U0158,04-08-2025,5,10.46,52.3,08-08-2025
U0158,11-08-2025,5,8.79,43.95,11-08-2025
U0158,18-08-2025,0,,,23-08-2025
U0158,25-08-2025,6,5.18,31.08,25-08-2025
U0158,01-09-2025,5,9.27,46.35,02-09-2025
U0158,08-09-2025,6,7.46,,12-09-2025
U0158,15-09-2025,1,10.76,10.76,18-09-2025
U0158,22-09-2025,5,4.76,23.8,24-09-2025
U0159,04-08-2025,,8.37,,
U0159,11-08-2025,1,7.56,7.56,17-08-2025
U0159,18-08-2025,0,7.35,0,
U0159,25-08-2025,0,8.9,0,30-08-2025
U0159,01-09-2025,5,6.52,32.6,02-09-2025
U0159,08-09-2025,7,12.56,87.92,08-09-2025
U0159,15-09-2025,6,5.98,35.88,16-09-2025
U0159,22-09-2025,1,7.94,7.94,
U0159,29-09-2025,2,6.83,13.66,03-10-2025
U0159,06-10-2025,10,4.04,40.4,06-10-2025
U0160,28-07-2025,1,3.98,3.98,02-08-2025
U0160,04-08-2025,2,11.63,23.26,08-08-2025
U0160,11-08-2025,3,2.09,6.27,15-08-2025
U0160,18-08-2025,0,10.66,0,19-08-2025
U0160,25-08-2025,1,9.54,9.54,31-08-2025
U0160,01-09-2025,0,11.55,0,
U0160,08-09-2025,4,12.76,51.04,12-09-2025
U0160,15-09-2025,4,7.93,31.72,17-09-2025
U0160,22-09-2025,3,11.97,35.91,26-09-2025
U0160,29-09-2025,10,16.43,164.3,30-09-2025
U0161,25-08-2025,4,13.08,52.32,31-08-2025
U0161,01-09-2025,2,12.63,,05-09-2025
U0161,08-09-2025,9,14.46,130.14,10-09-2025
U0161,15-09-2025,6,10,60,15-09-2025
U0161,22-09-2025,8,10.81,86.48,28-09-2025
U0161,29-09-2025,5,5.44,27.2,01-10-2025
U0161,06-10-2025,7,5.43,38.01,11-10-2025
U0162,21-07-2025,1,8.09,8.09,21-07-2025
U0162,28-07-2025,1,8.21,8.21,30-07-2025
U0162,04-08-2025,6,4.6,27.6,04-08-2025
U0162,11-08-2025,0,11.48,0,11-08-2025
U0162,18-08-2025,6,4.74,28.44,19-08-2025
U0162,25-08-2025,3,5.4,16.2,29-08-2025
U0162,01-09-2025,5,6.62,33.1,03-09-2025
U0162,08-09-2025,6,9.34,56.04,12-09-2025
U0162,15-09-2025,4,7.41,29.64,19-09-2025
U0162,22-09-2025,0,11.52,0,
U0163,04-08-2025,0,11.28,0,06-08-2025
U0163,11-08-2025,4,9.33,37.32,17-08-2025
U0163,18-08-2025,1,7.35,7.35,19-08-2025
U0163,25-08-2025,2,7.16,14.32,30-08-2025
U0163,01-09-2025,6,8.21,49.26,05-09-2025
U0163,08-09-2025,,8.38,,
U0163,15-09-2025,0,8.52,0,18-09-2025
U0163,22-09-2025,7,11.73,82.11,28-09-2025
U0163,29-09-2025,8,12.03,96.24,29-09-2025
U0163,06-10-2025,0,7.59,0,
U0164,04-08-2025,2,9.97,19.94,06-08-2025
U0164,11-08-2025,7,6.8,47.6,12-08-2025
U0164,18-08-2025,4,2.21,8.84,24-08-2025
U0164,25-08-2025,0,8.58,0,
U0164,01-09-2025,5,7.46,37.3,03-09-2025
U0164,08-09-2025,6,7.09,42.54,13-09-2025
U0164,15-09-2025,6,5.85,35.1,20-09-2025
U0164,22-09-2025,6,10.43,62.58,28-09-2025
U0164,29-09-2025,0,1.64,0,
U0164,06-10-2025,2,10.74,21.48,08-10-2025
U0165,08-09-2025,6,7.69,46.14,11-09-2025
U0165,15-09-2025,4,10.47,41.88,15-09-2025
U0165,22-09-2025,9,9.71,87.39,28-09-2025
U0165,29-09-2025,5,9.51,47.55,04-10-2025
U0165,06-10-2025,8,10.4,83.2,10-10-2025
U0166,01-09-2025,2,8.46,16.92,01-09-2025
U0166,08-09-2025,6,10.67,64.02,11-09-2025
U0166,15-09-2025,5,6.89,34.45,20-09-2025
U0166,22-09-2025,5,,,22-09-2025
U0166,29-09-2025,4,6.69,26.76,03-10-2025
U0166,06-10-2025,1,8.36,8.36,12-10-2025
U0167,18-08-2025,6,10.05,60.3,22-08-2025
U0167,25-08-2025,0,6.39,0,
U0167,01-09-2025,10,10.67,106.7,05-09-2025
U0167,08-09-2025,0,6.03,0,
U0167,15-09-2025,3,6.4,19.2,21-09-2025
U0167,22-09-2025,1,6.26,6.26,24-09-2025
U0167,29-09-2025,3,9.66,28.98,01-10-2025
U0167,06-10-2025,0,7.15,0,12-10-2025
U0168,08-09-2025,1,6.93,6.93,14-09-2025
U0168,15-09-2025,,8.18,,19-09-2025
U0168,22-09-2025,7,9.43,66.01,25-09-2025
U0168,29-09-2025,1,4.58,4.58,30-09-2025
U0168,06-10-2025,2,4.39,8.78,08-10-2025
U0169,21-07-2025,0,12.71,0,22-07-2025
U0169,28-07-2025,5,12.52,62.6,01-08-2025
U0169,04-08-2025,0,7.11,0,10-08-2025
U0169,11-08-2025,5,4.86,24.3,14-08-2025
U0169,18-08-2025,0,2.95,0,
U0169,25-08-2025,6,4.64,27.84,28-08-2025
U0169,01-09-2025,0,6.28,0,
U0169,08-09-2025,8,,,14-09-2025
U0169,15-09-2025,5,3.88,19.4,16-09-2025
U0169,22-09-2025,3,8.92,26.76,22-09-2025
U0170,01-09-2025,2,10.45,20.9,06-09-2025
U0170,08-09-2025,0,14.49,0,
U0170,15-09-2025,4,3.25,13,
U0170,22-09-2025,0,4.34,0,
U0170,29-09-2025,5,6.89,34.45,02-10-2025
U0170,06-10-2025,0,12.58,0,
U0171,28-07-2025,0,5.88,0,
U0171,04-08-2025,0,6.89,0,05-08-2025
U0171,11-08-2025,6,8.48,50.88,16-08-2025
U0171,18-08-2025,1,6.99,6.99,18-08-2025
U0171,25-08-2025,2,11.57,23.14,25-08-2025
U0171,01-09-2025,5,3,15,01-09-2025
U0171,08-09-2025,4,17.34,69.36,09-09-2025
U0171,15-09-2025,7,3.98,27.86,16-09-2025
U0171,22-09-2025,6,6.42,38.52,24-09-2025
U0171,29-09-2025,0,8.77,0,
U0172,08-09-2025,0,5.61,0,
U0172,15-09-2025,0,11.32,0,16-09-2025
U0172,22-09-2025,6,8.06,48.36,24-09-2025
U0172,29-09-2025,5,7.76,38.8,03-10-2025
U0172,06-10-2025,8,7.47,59.76,08-10-2025
U0173,28-07-2025,3,7.45,22.35,30-07-2025
U0173,04-08-2025,6,13.04,78.24,08-08-2025
U0173,11-08-2025,4,8.43,33.72,14-08-2025
U0173,18-08-2025,8,9.54,76.32,18-08-2025
U0173,25-08-2025,0,10.39,0,
U0173,01-09-2025,0,8.81,0,
U0173,08-09-2025,5,12.97,64.85,09-09-2025
U0173,15-09-2025,5,8.84,44.2,16-09-2025
U0173,22-09-2025,0,5.7,0,
U0173,29-09-2025,1,4.7,4.7,02-10-2025
U0174,08-09-2025,0,9.5,0,12-09-2025
U0174,15-09-2025,1,8.55,8.55,19-09-2025
U0174,22-09-2025,1,13.47,,26-09-2025
U0174,29-09-2025,0,9.37,0,
U0174,06-10-2025,0,0.77,0,
U0175,08-09-2025,4,11.24,,14-09-2025
U0175,15-09-2025,0,8.71,0,
U0175,22-09-2025,1,8.82,8.82,27-09-2025
U0175,29-09-2025,2,6.41,12.82,
U0175,06-10-2025,6,7.51,45.06,10-10-2025
U0176,04-08-2025,6,2.53,15.18,
U0176,11-08-2025,5,5.01,25.05,12-08-2025
U0176,18-08-2025,10,5.16,51.6,19-08-2025
U0176,25-08-2025,7,4.96,34.72,27-08-2025
U0176,01-09-2025,6,8.38,50.28,03-09-2025
U0176,08-09-2025,0,7.42,0,12-09-2025
U0176,15-09-2025,10,6.01,60.1,
U0176,22-09-2025,4,2.3,9.2,26-09-2025
U0176,29-09-2025,1,10.93,10.93,05-10-2025
U0176,06-10-2025,7,9.74,68.18,07-10-2025
U0177,25-08-2025,6,13.11,78.66,29-08-2025
U0177,01-09-2025,6,6.94,41.64,03-09-2025
U0177,08-09-2025,0,4.17,0,10-09-2025
U0177,15-09-2025,0,10.04,0,
U0177,22-09-2025,5,,,23-09-2025
U0177,29-09-2025,9,9.09,81.81,05-10-2025
U0177,06-10-2025,3,8.66,25.98,11-10-2025
U0178,14-07-2025,10,10.05,100.5,17-07-2025
U0178,21-07-2025,,9.64,,25-07-2025
U0178,28-07-2025,1,2.36,2.36,02-08-2025
U0178,04-08-2025,4,10.74,42.96,10-08-2025
U0178,11-08-2025,6,7.72,46.32,16-08-2025
U0178,18-08-2025,1,9.35,9.35,19-08-2025
U0178,25-08-2025,2,12.8,25.6,27-08-2025
U0178,01-09-2025,6,10.34,62.04,04-09-2025
U0178,08-09-2025,8,8.35,66.8,11-09-2025
U0178,15-09-2025,1,3.91,3.91,16-09-2025
U0179,08-09-2025,8,3.33,26.64,11-09-2025
U0179,15-09-2025,0,6.3,0,
U0179,22-09-2025,4,7.9,31.6,23-09-2025
U0179,29-09-2025,0,6.6,0,29-09-2025
U0179,06-10-2025,7,,,09-10-2025
U0180,08-09-2025,6,3.02,18.12,12-09-2025
U0180,15-09-2025,2,6.15,12.3,19-09-2025
U0180,22-09-2025,8,6.86,54.88,
U0180,29-09-2025,4,10.66,42.64,03-10-2025
U0180,06-10-2025,2,10.15,20.3,11-10-2025
U0181,01-09-2025,2,,,01-09-2025
U0181,08-09-2025,1,0.25,0.25,13-09-2025
U0181,15-09-2025,4,3.78,15.12,21-09-2025
U0181,22-09-2025,5,4.62,23.1,28-09-2025
U0181,29-09-2025,1,5.82,5.82,04-10-2025
U0181,06-10-2025,1,10.38,10.38,06-10-2025
U0182,14-07-2025,5,5.47,27.35,19-07-2025
U0182,21-07-2025,3,2.83,8.49,
U0182,28-07-2025,8,11.68,93.44,02-08-2025
U0182,04-08-2025,6,6.95,41.7,04-08-2025
U0182,11-08-2025,1,9.27,9.27,16-08-2025
U0182,18-08-2025,,10.68,,
U0182,25-08-2025,1,14.17,14.17,25-08-2025
U0182,01-09-2025,2,13.94,27.88,01-09-2025
U0182,08-09-2025,6,9.86,59.16,10-09-2025
U0182,15-09-2025,8,12.53,100.24,21-09-2025
U0183,14-07-2025,6,7.58,45.48,17-07-2025
U0183,21-07-2025,1,8.09,8.09,24-07-2025
U0183,28-07-2025,0,8.04,0,02-08-2025
U0183,04-08-2025,7,8.98,62.86,06-08-2025
U0183,11-08-2025,3,9.07,27.21,16-08-2025
U0183,18-08-2025,5,2.69,13.45,23-08-2025
U0183,25-08-2025,1,7.9,7.9,27-08-2025
U0183,01-09-2025,4,7.27,29.08,01-09-2025
U0183,08-09-2025,2,5.89,11.78,14-09-2025
U0183,15-09-2025,7,7.96,55.72,20-09-2025
U0184,18-08-2025,4,4.2,16.8,24-08-2025
U0184,25-08-2025,1,6.19,6.19,26-08-2025
U0184,01-09-2025,6,11.85,71.1,02-09-2025
U0184,08-09-2025,6,7.36,44.16,12-09-2025
U0184,15-09-2025,10,5.45,54.5,16-09-2025
U0184,22-09-2025,4,11.65,46.6,
U0184,29-09-2025,3,11.5,34.5,05-10-2025
U0184,06-10-2025,2,9.7,19.4,
U0185,11-08-2025,5,5.91,29.55,17-08-2025
U0185,18-08-2025,5,2.86,14.3,20-08-2025
U0185,25-08-2025,6,8.85,53.1,25-08-2025
U0185,01-09-2025,5,9.6,48,04-09-2025
U0185,08-09-2025,0,2.83,0,
U0185,15-09-2025,,13.25,,
U0185,22-09-2025,0,7.3,0,
U0185,29-09-2025,6,8.41,50.46,04-10-2025
U0185,06-10-2025,6,10.28,61.68,06-10-2025
U0186,04-08-2025,0,6.94,0,09-08-2025
U0186,11-08-2025,3,6.26,18.78,17-08-2025
U0186,18-08-2025,6,6.79,40.74,24-08-2025
U0186,25-08-2025,3,7.55,22.65,30-08-2025
U0186,01-09-2025,4,8.86,35.44,07-09-2025
U0186,08-09-2025,5,,,08-09-2025
U0186,15-09-2025,7,5.86,41.02,16-09-2025
U0186,22-09-2025,8,6.58,52.64,
U0186,29-09-2025,5,8.55,42.75,02-10-2025
U0186,06-10-2025,1,16.74,16.74,08-10-2025
U0187,08-09-2025,1,10.55,10.55,13-09-2025
U0187,15-09-2025,4,11.62,46.48,16-09-2025
U0187,22-09-2025,0,8.6,0,
U0187,29-09-2025,0,7.64,0,
U0187,06-10-2025,10,10.93,109.3,12-10-2025
U0188,08-09-2025,1,9.59,9.59,09-09-2025
U0188,15-09-2025,3,6.72,20.16,19-09-2025
U0188,22-09-2025,6,9.85,59.1,22-09-2025
U0188,29-09-2025,9,6.89,62.01,05-10-2025
U0188,06-10-2025,1,7,7,08-10-2025
U0189,25-08-2025,3,13.3,39.9,27-08-2025
U0189,01-09-2025,7,8.24,57.68,
U0189,08-09-2025,0,9.68,0,11-09-2025
U0189,15-09-2025,3,7.57,22.71,20-09-2025
U0189,22-09-2025,0,9.96,0,22-09-2025
U0189,29-09-2025,3,7.41,22.23,01-10-2025
U0189,06-10-2025,7,6.31,44.17,06-10-2025
U0190,04-08-2025,6,5.84,35.04,08-08-2025
U0190,11-08-2025,0,11.39,0,
U0190,18-08-2025,4,11.69,46.76,21-08-2025
U0190,25-08-2025,2,5.18,10.36,26-08-2025
U0190,01-09-2025,3,6.93,20.79,04-09-2025
U0190,08-09-2025,7,10.17,71.19,09-09-2025
U0190,15-09-2025,6,7.48,44.88,20-09-2025
U0190,22-09-2025,4,3.43,13.72,25-09-2025
U0190,29-09-2025,5,13.1,65.5,01-10-2025
U0190,06-10-2025,4,5.27,21.08,10-10-2025
U0191,28-07-2025,4,5.25,21,31-07-2025
U0191,04-08-2025,4,3.21,12.84,10-08-2025
U0191,11-08-2025,9,7.43,66.87,14-08-2025
U0191,18-08-2025,5,6.41,32.05,21-08-2025
U0191,25-08-2025,2,3.82,7.64,25-08-2025
U0191,01-09-2025,5,7.11,35.55,
U0191,08-09-2025,5,6.16,30.8,14-09-2025
U0191,15-09-2025,0,7.78,0,
U0191,22-09-2025,0,7.85,0,28-09-2025
U0191,29-09-2025,4,9.56,38.24,01-10-2025
U0192,14-07-2025,5,,,14-07-2025
U0192,21-07-2025,6,8.45,50.7,26-07-2025
U0192,28-07-2025,5,12.34,61.7,01-08-2025
U0192,04-08-2025,2,13.38,26.76,
U0192,11-08-2025,6,13.08,78.48,16-08-2025
U0192,18-08-2025,2,5.69,11.38,21-08-2025
U0192,25-08-2025,1,5.8,5.8,30-08-2025
U0192,01-09-2025,4,3.03,12.12,07-09-2025
U0192,08-09-2025,7,11.67,81.69,09-09-2025
U0192,15-09-2025,0,10.29,0,
U0193,25-08-2025,3,4.31,12.93,25-08-2025
U0193,01-09-2025,,8.03,,02-09-2025
U0193,08-09-2025,4,6.72,26.88,10-09-2025
U0193,15-09-2025,3,6.57,19.71,19-09-2025
U0193,22-09-2025,8,,,22-09-2025
U0193,29-09-2025,9,10.54,94.86,05-10-2025
U0193,06-10-2025,8,7.59,60.72,07-10-2025
U0194,14-07-2025,0,9.6,0,
U0194,21-07-2025,9,8.74,78.66,23-07-2025
U0194,28-07-2025,0,8.88,0,
U0194,04-08-2025,1,8.95,8.95,06-08-2025
U0194,11-08-2025,0,8.74,0,15-08-2025
U0194,18-08-2025,,10.07,,18-08-2025
U0194,25-08-2025,4,7.99,31.96,27-08-2025
U0194,01-09-2025,3,8.52,25.56,01-09-2025
U0194,08-09-2025,4,9.63,38.52,09-09-2025
U0194,15-09-2025,5,7,35,20-09-2025
U0195,01-09-2025,8,6.38,51.04,06-09-2025
U0195,08-09-2025,0,10.98,0,
U0195,15-09-2025,2,5.77,11.54,15-09-2025
U0195,22-09-2025,3,1.24,3.72,27-09-2025
U0195,29-09-2025,0,7.9,0,
U0195,06-10-2025,0,11.07,0,
U0196,04-08-2025,0,7.82,0,
U0196,11-08-2025,10,12.24,122.4,13-08-2025
U0196,18-08-2025,2,2.96,5.92,21-08-2025
U0196,25-08-2025,3,11.24,33.72,29-08-2025
U0196,01-09-2025,6,3.37,20.22,06-09-2025
U0196,08-09-2025,2,11.7,23.4,11-09-2025
U0196,15-09-2025,0,8.86,0,
U0196,22-09-2025,5,8.77,43.85,23-09-2025
U0196,29-09-2025,3,11.62,34.86,
U0196,06-10-2025,2,7.97,15.94,11-10-2025
U0197,18-08-2025,6,11.04,66.24,23-08-2025
U0197,25-08-2025,1,10.73,10.73,31-08-2025
U0197,01-09-2025,4,4.71,18.84,02-09-2025
U0197,08-09-2025,6,3.33,19.98,13-09-2025
U0197,15-09-2025,3,10.18,30.54,20-09-2025
U0197,22-09-2025,1,9.69,9.69,24-09-2025
U0197,29-09-2025,2,5.98,11.96,29-09-2025
U0197,06-10-2025,0,12.33,0,
U0198,25-08-2025,1,8.2,8.2,26-08-2025
U0198,01-09-2025,6,6.82,40.92,05-09-2025
U0198,08-09-2025,3,9.91,29.73,09-09-2025
U0198,15-09-2025,5,0.2,1,18-09-2025
U0198,22-09-2025,9,,,22-09-2025
U0198,29-09-2025,2,8.35,16.7,30-09-2025
